78 6144 12288 2048 64 1 576 512
blk.44.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.44.attn_kv_a_norm.weight 0 512 1 1 1
blk.44.attn_norm.weight 0 6144 1 1 1
blk.44.attn_output.weight 8 16384 6144 1 1
blk.44.attn_q_a.weight 8 6144 2048 1 1
blk.44.attn_q_a_norm.weight 0 2048 1 1 1
blk.44.attn_q_b.weight 8 2048 16384 1 1
blk.44.attn_v_b.weight 8 512 256 64 1
blk.44.exp_probs_b.bias 0 256 1 1 1
blk.44.ffn_down_exps.weight 13 2048 6144 256 1
blk.44.ffn_down_shexp.weight 8 2048 6144 1 1
blk.44.ffn_gate_exps.weight 12 6144 2048 256 1
blk.44.ffn_gate_inp.weight 0 6144 256 1 1
blk.44.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.44.ffn_norm.weight 0 6144 1 1 1
blk.44.ffn_up_exps.weight 12 6144 2048 256 1
blk.44.ffn_up_shexp.weight 8 6144 2048 1 1
blk.44.indexer.attn_k.weight 8 6144 128 1 1
blk.44.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.44.indexer.k_norm.bias 0 128 1 1 1
blk.44.indexer.k_norm.weight 0 128 1 1 1
blk.44.indexer.proj.weight 0 6144 32 1 1
blk.45.attn_k_b.weight 8 192 512 64 1
blk.45.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.45.attn_kv_a_norm.weight 0 512 1 1 1
blk.45.attn_norm.weight 0 6144 1 1 1
blk.45.attn_output.weight 8 16384 6144 1 1
blk.45.attn_q_a.weight 8 6144 2048 1 1
blk.45.attn_q_a_norm.weight 0 2048 1 1 1
blk.45.attn_q_b.weight 8 2048 16384 1 1
blk.45.attn_v_b.weight 8 512 256 64 1
blk.45.exp_probs_b.bias 0 256 1 1 1
blk.45.ffn_down_exps.weight 13 2048 6144 256 1
blk.45.ffn_down_shexp.weight 8 2048 6144 1 1
blk.45.ffn_gate_exps.weight 12 6144 2048 256 1
blk.45.ffn_gate_inp.weight 0 6144 256 1 1
blk.45.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.45.ffn_norm.weight 0 6144 1 1 1
blk.45.ffn_up_exps.weight 12 6144 2048 256 1
blk.45.ffn_up_shexp.weight 8 6144 2048 1 1
blk.45.indexer.attn_k.weight 8 6144 128 1 1
blk.45.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.45.indexer.k_norm.bias 0 128 1 1 1
blk.45.indexer.k_norm.weight 0 128 1 1 1
blk.45.indexer.proj.weight 0 6144 32 1 1
blk.46.attn_k_b.weight 8 192 512 64 1
blk.46.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.46.attn_kv_a_norm.weight 0 512 1 1 1
blk.46.attn_norm.weight 0 6144 1 1 1
blk.46.attn_output.weight 8 16384 6144 1 1
blk.46.attn_q_a.weight 8 6144 2048 1 1
blk.46.attn_q_a_norm.weight 0 2048 1 1 1
blk.46.attn_q_b.weight 8 2048 16384 1 1
blk.46.attn_v_b.weight 8 512 256 64 1
blk.46.exp_probs_b.bias 0 256 1 1 1
blk.46.ffn_down_exps.weight 13 2048 6144 256 1
blk.46.ffn_down_shexp.weight 8 2048 6144 1 1
blk.46.ffn_gate_exps.weight 12 6144 2048 256 1
blk.46.ffn_gate_inp.weight 0 6144 256 1 1
blk.46.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.46.ffn_norm.weight 0 6144 1 1 1
blk.46.ffn_up_exps.weight 12 6144 2048 256 1
blk.46.ffn_up_shexp.weight 8 6144 2048 1 1
blk.46.indexer.attn_k.weight 8 6144 128 1 1
blk.46.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.46.indexer.k_norm.bias 0 128 1 1 1
blk.46.indexer.k_norm.weight 0 128 1 1 1
blk.46.indexer.proj.weight 0 6144 32 1 1
blk.47.attn_k_b.weight 8 192 512 64 1
blk.47.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.47.attn_kv_a_norm.weight 0 512 1 1 1
blk.47.attn_norm.weight 0 6144 1 1 1
blk.47.attn_output.weight 8 16384 6144 1 1
blk.47.attn_q_a.weight 8 6144 2048 1 1
blk.47.attn_q_a_norm.weight 0 2048 1 1 1
blk.47.attn_q_b.weight 8 2048 16384 1 1
blk.47.attn_v_b.weight 8 512 256 64 1
blk.47.exp_probs_b.bias 0 256 1 1 1
blk.47.ffn_down_exps.weight 13 2048 6144 256 1
blk.47.ffn_down_shexp.weight 8 2048 6144 1 1
blk.47.ffn_gate_exps.weight 12 6144 2048 256 1
blk.47.ffn_gate_inp.weight 0 6144 256 1 1
blk.47.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.47.ffn_norm.weight 0 6144 1 1 1
blk.47.ffn_up_exps.weight 12 6144 2048 256 1
blk.47.ffn_up_shexp.weight 8 6144 2048 1 1
blk.47.indexer.attn_k.weight 8 6144 128 1 1
blk.47.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.47.indexer.k_norm.bias 0 128 1 1 1
blk.47.indexer.k_norm.weight 0 128 1 1 1
blk.47.indexer.proj.weight 0 6144 32 1 1
blk.48.attn_k_b.weight 8 192 512 64 1
blk.48.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.48.attn_kv_a_norm.weight 0 512 1 1 1
blk.48.attn_norm.weight 0 6144 1 1 1
blk.48.attn_output.weight 8 16384 6144 1 1
blk.48.attn_q_a.weight 8 6144 2048 1 1
blk.48.attn_q_a_norm.weight 0 2048 1 1 1
blk.48.attn_q_b.weight 8 2048 16384 1 1
blk.48.attn_v_b.weight 8 512 256 64 1
blk.48.exp_probs_b.bias 0 256 1 1 1
blk.48.ffn_down_exps.weight 13 2048 6144 256 1
blk.48.ffn_down_shexp.weight 8 2048 6144 1 1
blk.48.ffn_gate_exps.weight 12 6144 2048 256 1
blk.48.ffn_gate_inp.weight 0 6144 256 1 1
blk.48.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.48.ffn_norm.weight 0 6144 1 1 1
blk.48.ffn_up_exps.weight 12 6144 2048 256 1
blk.48.ffn_up_shexp.weight 8 6144 2048 1 1
blk.48.indexer.attn_k.weight 8 6144 128 1 1
blk.48.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.48.indexer.k_norm.bias 0 128 1 1 1
blk.48.indexer.k_norm.weight 0 128 1 1 1
blk.48.indexer.proj.weight 0 6144 32 1 1
blk.49.attn_k_b.weight 8 192 512 64 1
blk.49.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.49.attn_kv_a_norm.weight 0 512 1 1 1
blk.49.attn_norm.weight 0 6144 1 1 1
blk.49.attn_output.weight 8 16384 6144 1 1
blk.49.attn_q_a.weight 8 6144 2048 1 1
blk.49.attn_q_a_norm.weight 0 2048 1 1 1
blk.49.attn_q_b.weight 8 2048 16384 1 1
blk.49.attn_v_b.weight 8 512 256 64 1
blk.49.exp_probs_b.bias 0 256 1 1 1
blk.49.ffn_down_exps.weight 13 2048 6144 256 1
blk.49.ffn_down_shexp.weight 8 2048 6144 1 1
blk.49.ffn_gate_exps.weight 12 6144 2048 256 1
blk.49.ffn_gate_inp.weight 0 6144 256 1 1
blk.49.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.49.ffn_norm.weight 0 6144 1 1 1
blk.49.ffn_up_exps.weight 12 6144 2048 256 1
blk.49.ffn_up_shexp.weight 8 6144 2048 1 1
blk.49.indexer.attn_k.weight 8 6144 128 1 1
blk.49.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.49.indexer.k_norm.bias 0 128 1 1 1
blk.49.indexer.k_norm.weight 0 128 1 1 1
blk.49.indexer.proj.weight 0 6144 32 1 1
blk.50.attn_k_b.weight 8 192 512 64 1
blk.50.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.50.attn_kv_a_norm.weight 0 512 1 1 1
blk.50.attn_norm.weight 0 6144 1 1 1
blk.50.attn_output.weight 8 16384 6144 1 1
blk.50.attn_q_a.weight 8 6144 2048 1 1
blk.50.attn_q_a_norm.weight 0 2048 1 1 1
blk.50.attn_q_b.weight 8 2048 16384 1 1
blk.50.attn_v_b.weight 8 512 256 64 1
blk.50.exp_probs_b.bias 0 256 1 1 1
blk.50.ffn_down_exps.weight 13 2048 6144 256 1
blk.50.ffn_down_shexp.weight 8 2048 6144 1 1
blk.50.ffn_gate_exps.weight 12 6144 2048 256 1
blk.50.ffn_gate_inp.weight 0 6144 256 1 1
blk.50.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.50.ffn_norm.weight 0 6144 1 1 1
blk.50.ffn_up_exps.weight 12 6144 2048 256 1
blk.50.ffn_up_shexp.weight 8 6144 2048 1 1
blk.50.indexer.attn_k.weight 8 6144 128 1 1
blk.50.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.50.indexer.k_norm.bias 0 128 1 1 1
blk.50.indexer.k_norm.weight 0 128 1 1 1
blk.50.indexer.proj.weight 0 6144 32 1 1
blk.51.attn_k_b.weight 8 192 512 64 1
blk.51.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.51.attn_kv_a_norm.weight 0 512 1 1 1
blk.51.attn_norm.weight 0 6144 1 1 1
blk.51.attn_output.weight 8 16384 6144 1 1
blk.51.attn_q_a.weight 8 6144 2048 1 1
blk.51.attn_q_a_norm.weight 0 2048 1 1 1
blk.51.attn_q_b.weight 8 2048 16384 1 1
blk.51.attn_v_b.weight 8 512 256 64 1
blk.51.exp_probs_b.bias 0 256 1 1 1
blk.51.ffn_down_exps.weight 13 2048 6144 256 1
blk.51.ffn_down_shexp.weight 8 2048 6144 1 1
blk.51.ffn_gate_exps.weight 12 6144 2048 256 1
blk.51.ffn_gate_inp.weight 0 6144 256 1 1
blk.51.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.51.ffn_norm.weight 0 6144 1 1 1
blk.51.ffn_up_exps.weight 12 6144 2048 256 1
blk.51.ffn_up_shexp.weight 8 6144 2048 1 1
blk.51.indexer.attn_k.weight 8 6144 128 1 1
blk.51.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.51.indexer.k_norm.bias 0 128 1 1 1
blk.51.indexer.k_norm.weight 0 128 1 1 1
blk.51.indexer.proj.weight 0 6144 32 1 1
blk.52.attn_k_b.weight 8 192 512 64 1
blk.52.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.52.attn_kv_a_norm.weight 0 512 1 1 1
blk.52.attn_norm.weight 0 6144 1 1 1
blk.52.attn_output.weight 8 16384 6144 1 1
blk.52.attn_q_a.weight 8 6144 2048 1 1
blk.52.attn_q_a_norm.weight 0 2048 1 1 1
blk.52.attn_q_b.weight 8 2048 16384 1 1
blk.52.attn_v_b.weight 8 512 256 64 1
blk.52.exp_probs_b.bias 0 256 1 1 1
blk.52.ffn_down_exps.weight 13 2048 6144 256 1
blk.52.ffn_down_shexp.weight 8 2048 6144 1 1
blk.52.ffn_gate_exps.weight 12 6144 2048 256 1
blk.52.ffn_gate_inp.weight 0 6144 256 1 1
blk.52.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.52.ffn_norm.weight 0 6144 1 1 1
blk.52.ffn_up_exps.weight 12 6144 2048 256 1
blk.52.ffn_up_shexp.weight 8 6144 2048 1 1
blk.52.indexer.attn_k.weight 8 6144 128 1 1
blk.52.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.52.indexer.k_norm.bias 0 128 1 1 1
blk.52.indexer.k_norm.weight 0 128 1 1 1
blk.52.indexer.proj.weight 0 6144 32 1 1
blk.53.attn_k_b.weight 8 192 512 64 1
blk.53.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.53.attn_kv_a_norm.weight 0 512 1 1 1
blk.53.attn_norm.weight 0 6144 1 1 1
blk.53.attn_output.weight 8 16384 6144 1 1
blk.53.attn_q_a.weight 8 6144 2048 1 1
blk.53.attn_q_a_norm.weight 0 2048 1 1 1
blk.53.attn_q_b.weight 8 2048 16384 1 1
blk.53.attn_v_b.weight 8 512 256 64 1
blk.53.exp_probs_b.bias 0 256 1 1 1
blk.53.ffn_down_exps.weight 13 2048 6144 256 1
blk.53.ffn_down_shexp.weight 8 2048 6144 1 1
blk.53.ffn_gate_exps.weight 12 6144 2048 256 1
blk.53.ffn_gate_inp.weight 0 6144 256 1 1
blk.53.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.53.ffn_norm.weight 0 6144 1 1 1
blk.53.ffn_up_exps.weight 12 6144 2048 256 1
blk.53.ffn_up_shexp.weight 8 6144 2048 1 1
blk.53.indexer.attn_k.weight 8 6144 128 1 1
blk.53.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.53.indexer.k_norm.bias 0 128 1 1 1
blk.53.indexer.k_norm.weight 0 128 1 1 1
blk.53.indexer.proj.weight 0 6144 32 1 1
blk.54.attn_k_b.weight 8 192 512 64 1
blk.54.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.54.attn_kv_a_norm.weight 0 512 1 1 1
blk.54.attn_norm.weight 0 6144 1 1 1
blk.54.attn_output.weight 8 16384 6144 1 1
blk.54.attn_q_a.weight 8 6144 2048 1 1
blk.54.attn_q_a_norm.weight 0 2048 1 1 1
blk.54.attn_q_b.weight 8 2048 16384 1 1
blk.54.attn_v_b.weight 8 512 256 64 1
blk.54.exp_probs_b.bias 0 256 1 1 1
blk.54.ffn_down_exps.weight 13 2048 6144 256 1
blk.54.ffn_down_shexp.weight 8 2048 6144 1 1
blk.54.ffn_gate_exps.weight 12 6144 2048 256 1
blk.54.ffn_gate_inp.weight 0 6144 256 1 1
blk.54.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.54.ffn_norm.weight 0 6144 1 1 1
blk.54.ffn_up_exps.weight 12 6144 2048 256 1
blk.54.ffn_up_shexp.weight 8 6144 2048 1 1
blk.54.indexer.attn_k.weight 8 6144 128 1 1
blk.54.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.54.indexer.k_norm.bias 0 128 1 1 1
blk.54.indexer.k_norm.weight 0 128 1 1 1
blk.54.indexer.proj.weight 0 6144 32 1 1
blk.55.attn_k_b.weight 8 192 512 64 1
blk.55.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.55.attn_kv_a_norm.weight 0 512 1 1 1
blk.55.attn_norm.weight 0 6144 1 1 1
blk.55.attn_output.weight 8 16384 6144 1 1
blk.55.attn_q_a.weight 8 6144 2048 1 1
blk.55.attn_q_a_norm.weight 0 2048 1 1 1
blk.55.attn_q_b.weight 8 2048 16384 1 1
blk.55.attn_v_b.weight 8 512 256 64 1
blk.55.exp_probs_b.bias 0 256 1 1 1
blk.55.ffn_down_exps.weight 13 2048 6144 256 1
blk.55.ffn_down_shexp.weight 8 2048 6144 1 1
blk.55.ffn_gate_exps.weight 12 6144 2048 256 1
blk.55.ffn_gate_inp.weight 0 6144 256 1 1
blk.55.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.55.ffn_norm.weight 0 6144 1 1 1
blk.55.ffn_up_exps.weight 12 6144 2048 256 1
blk.55.ffn_up_shexp.weight 8 6144 2048 1 1
blk.55.indexer.attn_k.weight 8 6144 128 1 1
blk.55.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.55.indexer.k_norm.bias 0 128 1 1 1
blk.55.indexer.k_norm.weight 0 128 1 1 1
blk.55.indexer.proj.weight 0 6144 32 1 1
blk.56.attn_k_b.weight 8 192 512 64 1
blk.56.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.56.attn_kv_a_norm.weight 0 512 1 1 1
blk.56.attn_norm.weight 0 6144 1 1 1
blk.56.attn_output.weight 8 16384 6144 1 1
blk.56.attn_q_a.weight 8 6144 2048 1 1
blk.56.attn_q_a_norm.weight 0 2048 1 1 1
blk.56.attn_q_b.weight 8 2048 16384 1 1
blk.56.attn_v_b.weight 8 512 256 64 1
blk.56.exp_probs_b.bias 0 256 1 1 1
blk.56.ffn_down_exps.weight 13 2048 6144 256 1
blk.56.ffn_down_shexp.weight 8 2048 6144 1 1
blk.56.ffn_gate_exps.weight 12 6144 2048 256 1
blk.56.ffn_gate_inp.weight 0 6144 256 1 1
blk.56.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.56.ffn_norm.weight 0 6144 1 1 1
blk.56.ffn_up_exps.weight 12 6144 2048 256 1
blk.56.ffn_up_shexp.weight 8 6144 2048 1 1
blk.56.indexer.attn_k.weight 8 6144 128 1 1
blk.56.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.56.indexer.k_norm.bias 0 128 1 1 1
blk.56.indexer.k_norm.weight 0 128 1 1 1
blk.56.indexer.proj.weight 0 6144 32 1 1
blk.57.attn_k_b.weight 8 192 512 64 1
blk.57.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.57.attn_kv_a_norm.weight 0 512 1 1 1
blk.57.attn_norm.weight 0 6144 1 1 1
blk.57.attn_output.weight 8 16384 6144 1 1
blk.57.attn_q_a.weight 8 6144 2048 1 1
blk.57.attn_q_a_norm.weight 0 2048 1 1 1
blk.57.attn_q_b.weight 8 2048 16384 1 1
blk.57.attn_v_b.weight 8 512 256 64 1
blk.57.exp_probs_b.bias 0 256 1 1 1
blk.57.ffn_down_exps.weight 13 2048 6144 256 1
blk.57.ffn_down_shexp.weight 8 2048 6144 1 1
blk.57.ffn_gate_exps.weight 12 6144 2048 256 1
blk.57.ffn_gate_inp.weight 0 6144 256 1 1
blk.57.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.57.ffn_norm.weight 0 6144 1 1 1
blk.57.ffn_up_exps.weight 12 6144 2048 256 1
blk.57.ffn_up_shexp.weight 8 6144 2048 1 1
blk.57.indexer.attn_k.weight 8 6144 128 1 1
blk.57.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.57.indexer.k_norm.bias 0 128 1 1 1
blk.57.indexer.k_norm.weight 0 128 1 1 1
blk.57.indexer.proj.weight 0 6144 32 1 1
blk.58.attn_k_b.weight 8 192 512 64 1
blk.58.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.58.attn_kv_a_norm.weight 0 512 1 1 1
blk.58.attn_norm.weight 0 6144 1 1 1
blk.58.attn_output.weight 8 16384 6144 1 1
blk.58.attn_q_a.weight 8 6144 2048 1 1
blk.58.attn_q_a_norm.weight 0 2048 1 1 1
blk.58.attn_q_b.weight 8 2048 16384 1 1
blk.58.attn_v_b.weight 8 512 256 64 1
blk.58.exp_probs_b.bias 0 256 1 1 1
blk.58.ffn_down_exps.weight 13 2048 6144 256 1
blk.58.ffn_down_shexp.weight 8 2048 6144 1 1
blk.58.ffn_gate_exps.weight 12 6144 2048 256 1
blk.58.ffn_gate_inp.weight 0 6144 256 1 1
blk.58.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.58.ffn_norm.weight 0 6144 1 1 1
blk.58.ffn_up_exps.weight 12 6144 2048 256 1
blk.58.ffn_up_shexp.weight 8 6144 2048 1 1
blk.58.indexer.attn_k.weight 8 6144 128 1 1
blk.58.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.58.indexer.k_norm.bias 0 128 1 1 1
blk.58.indexer.k_norm.weight 0 128 1 1 1
blk.58.indexer.proj.weight 0 6144 32 1 1
blk.59.attn_k_b.weight 8 192 512 64 1
blk.59.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.59.attn_kv_a_norm.weight 0 512 1 1 1
blk.59.attn_norm.weight 0 6144 1 1 1
blk.59.attn_output.weight 8 16384 6144 1 1
blk.59.attn_q_a.weight 8 6144 2048 1 1
blk.59.attn_q_a_norm.weight 0 2048 1 1 1
blk.59.attn_q_b.weight 8 2048 16384 1 1
blk.59.attn_v_b.weight 8 512 256 64 1
blk.59.exp_probs_b.bias 0 256 1 1 1
blk.59.ffn_down_exps.weight 13 2048 6144 256 1
blk.59.ffn_down_shexp.weight 8 2048 6144 1 1
blk.59.ffn_gate_exps.weight 12 6144 2048 256 1
blk.59.ffn_gate_inp.weight 0 6144 256 1 1
blk.59.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.59.ffn_norm.weight 0 6144 1 1 1
blk.59.ffn_up_exps.weight 12 6144 2048 256 1
blk.59.ffn_up_shexp.weight 8 6144 2048 1 1
blk.59.indexer.attn_k.weight 8 6144 128 1 1
blk.59.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.59.indexer.k_norm.bias 0 128 1 1 1
blk.59.indexer.k_norm.weight 0 128 1 1 1
blk.59.indexer.proj.weight 0 6144 32 1 1
blk.60.attn_k_b.weight 8 192 512 64 1
blk.60.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.60.attn_kv_a_norm.weight 0 512 1 1 1
blk.60.attn_norm.weight 0 6144 1 1 1
blk.60.attn_output.weight 8 16384 6144 1 1
blk.60.attn_q_a.weight 8 6144 2048 1 1
blk.60.attn_q_a_norm.weight 0 2048 1 1 1
blk.60.attn_q_b.weight 8 2048 16384 1 1
blk.60.attn_v_b.weight 8 512 256 64 1
blk.60.exp_probs_b.bias 0 256 1 1 1
blk.60.ffn_down_exps.weight 13 2048 6144 256 1
blk.60.ffn_down_shexp.weight 8 2048 6144 1 1
blk.60.ffn_gate_exps.weight 12 6144 2048 256 1
blk.60.ffn_gate_inp.weight 0 6144 256 1 1
blk.60.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.60.ffn_norm.weight 0 6144 1 1 1
blk.60.ffn_up_exps.weight 12 6144 2048 256 1
blk.60.ffn_up_shexp.weight 8 6144 2048 1 1
blk.60.indexer.attn_k.weight 8 6144 128 1 1
blk.60.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.60.indexer.k_norm.bias 0 128 1 1 1
blk.60.indexer.k_norm.weight 0 128 1 1 1
blk.60.indexer.proj.weight 0 6144 32 1 1
blk.61.attn_k_b.weight 8 192 512 64 1
blk.61.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.61.attn_kv_a_norm.weight 0 512 1 1 1
blk.61.attn_norm.weight 0 6144 1 1 1
blk.61.attn_output.weight 8 16384 6144 1 1
blk.61.attn_q_a.weight 8 6144 2048 1 1
blk.61.attn_q_a_norm.weight 0 2048 1 1 1
blk.61.attn_q_b.weight 8 2048 16384 1 1
blk.61.attn_v_b.weight 8 512 256 64 1
blk.61.exp_probs_b.bias 0 256 1 1 1
blk.61.ffn_down_exps.weight 13 2048 6144 256 1
blk.61.ffn_down_shexp.weight 8 2048 6144 1 1
blk.61.ffn_gate_exps.weight 12 6144 2048 256 1
blk.61.ffn_gate_inp.weight 0 6144 256 1 1
blk.61.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.61.ffn_norm.weight 0 6144 1 1 1
blk.61.ffn_up_exps.weight 12 6144 2048 256 1
blk.61.ffn_up_shexp.weight 8 6144 2048 1 1
blk.61.indexer.attn_k.weight 8 6144 128 1 1
blk.61.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.61.indexer.k_norm.bias 0 128 1 1 1
blk.61.indexer.k_norm.weight 0 128 1 1 1
blk.61.indexer.proj.weight 0 6144 32 1 1
blk.62.attn_k_b.weight 8 192 512 64 1
blk.62.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.62.attn_kv_a_norm.weight 0 512 1 1 1
blk.62.attn_norm.weight 0 6144 1 1 1
blk.62.attn_output.weight 8 16384 6144 1 1
blk.62.attn_q_a.weight 8 6144 2048 1 1
blk.62.attn_q_a_norm.weight 0 2048 1 1 1
blk.62.attn_q_b.weight 8 2048 16384 1 1
blk.62.attn_v_b.weight 8 512 256 64 1
blk.62.exp_probs_b.bias 0 256 1 1 1
blk.62.ffn_down_exps.weight 13 2048 6144 256 1
blk.62.ffn_down_shexp.weight 8 2048 6144 1 1
blk.62.ffn_gate_exps.weight 12 6144 2048 256 1
blk.62.ffn_gate_inp.weight 0 6144 256 1 1
blk.62.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.62.ffn_norm.weight 0 6144 1 1 1
blk.62.ffn_up_exps.weight 12 6144 2048 256 1
blk.62.ffn_up_shexp.weight 8 6144 2048 1 1
blk.62.indexer.attn_k.weight 8 6144 128 1 1
blk.62.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.62.indexer.k_norm.bias 0 128 1 1 1
blk.62.indexer.k_norm.weight 0 128 1 1 1
blk.62.indexer.proj.weight 0 6144 32 1 1
blk.63.attn_k_b.weight 8 192 512 64 1
blk.63.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.63.attn_kv_a_norm.weight 0 512 1 1 1
blk.63.attn_norm.weight 0 6144 1 1 1
blk.63.attn_output.weight 8 16384 6144 1 1
blk.63.attn_q_a.weight 8 6144 2048 1 1
blk.63.attn_q_a_norm.weight 0 2048 1 1 1
blk.63.attn_q_b.weight 8 2048 16384 1 1
blk.63.attn_v_b.weight 8 512 256 64 1
blk.63.exp_probs_b.bias 0 256 1 1 1
blk.63.ffn_down_exps.weight 13 2048 6144 256 1
blk.63.ffn_down_shexp.weight 8 2048 6144 1 1
blk.63.ffn_gate_exps.weight 12 6144 2048 256 1
blk.63.ffn_gate_inp.weight 0 6144 256 1 1
blk.63.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.63.ffn_norm.weight 0 6144 1 1 1
blk.63.ffn_up_exps.weight 12 6144 2048 256 1
blk.63.ffn_up_shexp.weight 8 6144 2048 1 1
blk.63.indexer.attn_k.weight 8 6144 128 1 1
blk.63.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.63.indexer.k_norm.bias 0 128 1 1 1
blk.63.indexer.k_norm.weight 0 128 1 1 1
blk.63.indexer.proj.weight 0 6144 32 1 1
blk.64.attn_k_b.weight 8 192 512 64 1
blk.64.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.64.attn_kv_a_norm.weight 0 512 1 1 1
blk.64.attn_norm.weight 0 6144 1 1 1
blk.64.attn_output.weight 8 16384 6144 1 1
blk.64.attn_q_a.weight 8 6144 2048 1 1
blk.64.attn_q_a_norm.weight 0 2048 1 1 1
blk.64.attn_q_b.weight 8 2048 16384 1 1
blk.64.attn_v_b.weight 8 512 256 64 1
blk.64.exp_probs_b.bias 0 256 1 1 1
blk.64.ffn_down_exps.weight 13 2048 6144 256 1
blk.64.ffn_down_shexp.weight 8 2048 6144 1 1
blk.64.ffn_gate_exps.weight 12 6144 2048 256 1
blk.64.ffn_gate_inp.weight 0 6144 256 1 1
blk.64.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.64.ffn_norm.weight 0 6144 1 1 1
blk.64.ffn_up_exps.weight 12 6144 2048 256 1
blk.64.ffn_up_shexp.weight 8 6144 2048 1 1
blk.64.indexer.attn_k.weight 8 6144 128 1 1
blk.64.indexer.attn_q_b.weight 8 2048 4096 1 1
blk.64.indexer.k_norm.bias 0 128 1 1 1
blk.64.indexer.k_norm.weight 0 128 1 1 1
blk.64.indexer.proj.weight 0 6144 32 1 1
blk.65.attn_k_b.weight 8 192 512 64 1
blk.65.attn_kv_a_mqa.weight 8 6144 576 1 1
blk.65.attn_kv_a_norm.weight 0 512 1 1 1
blk.65.attn_norm.weight 0 6144 1 1 1
blk.65.attn_output.weight 8 16384 6144 1 1
blk.65.attn_q_a.weight 8 6144 2048 1 1
blk.65.attn_q_a_norm.weight 0 2048 1 1 1
blk.65.attn_q_b.weight 8 2048 16384 1 1
blk.65.attn_v_b.weight 8 512 256 64 1
blk.65.exp_probs_b.bias 0 256 1 1 1
blk.65.ffn_down_exps.weight 13 2048 6144 256 1
blk.65.ffn_down_shexp.weight 8 2048 6144 1 1
blk.65.ffn_gate_exps.weight 12 6144 2048 256 1
blk.65.ffn_gate_inp.weight 0 6144 256 1 1
blk.65.ffn_gate_shexp.weight 8 6144 2048 1 1
blk.65.ffn_norm.weight 0 6144 1 1 1
blk.65.ffn_up_exps.weight 12 6144 2048 256 1
blk.65.ffn_up_shexp.weight 8 6144 2048 1 1
